Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2024-11-26 01:16:57,Class A,219003826,56.403507,10.924862,Moored,,0.0,276.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:19:57,Class A,219003826,56.403497,10.924855,Moored,,0.0,280.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:21:16,Class A,219003826,56.403497,10.924855,Moored,,0.0,280.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:22:57,Class A,219003826,56.40352,10.924868,Moored,,0.0,280.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:25:57,Class A,219003826,56.40352,10.924903,Moored,,0.0,282.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:27:16,Class A,219003826,56.40352,10.924903,Moored,,0.0,282.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:28:57,Class A,219003826,56.403518,10.924863,Moored,,0.0,289.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:31:57,Class A,219003826,56.4035,10.924873,Moored,,0.1,279.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:33:16,Class A,219003826,56.4035,10.924873,Moored,,0.1,279.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:34:57,Class A,219003826,56.40352,10.924923,Moored,,0.0,282.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:34:57,Class A,219003826,56.40352,10.924923,Moored,,0.0,282.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:37:57,Class A,219003826,56.403513,10.924828,Moored,,0.0,278.9,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:39:16,Class A,219003826,56.403513,10.924828,Moored,,0.0,278.9,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:40:57,Class A,219003826,56.403502,10.924842,Moored,,0.0,280.0,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:43:57,Class A,219003826,56.403488,10.924867,Moored,,0.0,278.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:45:16,Class A,219003826,56.403488,10.924867,Moored,,0.0,278.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:45:16,Class A,219003826,56.403488,10.924867,Moored,,0.0,278.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:46:57,Class A,219003826,56.403512,10.924873,Moored,,0.0,263.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:49:57,Class A,219003826,56.403487,10.92485,Moored,,0.0,265.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:51:16,Class A,219003826,56.403487,10.92485,Moored,,0.0,265.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:52:57,Class A,219003826,56.403473,10.924838,Moored,,0.0,262.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:55:57,Class A,219003826,56.4035,10.92485,Moored,,0.0,254.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:57:16,Class A,219003826,56.4035,10.92485,Moored,,0.0,254.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:58:57,Class A,219003826,56.403512,10.924853,Moored,,0.0,263.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 01:58:57,Class A,219003826,56.403512,10.924853,Moored,,0.0,263.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:01:57,Class A,219003826,56.403485,10.924847,Moored,,0.0,258.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:03:16,Class A,219003826,56.403485,10.924847,Moored,,0.0,258.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:04:57,Class A,219003826,56.403497,10.92485,Moored,,0.1,255.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:04:57,Class A,219003826,56.403497,10.92485,Moored,,0.1,255.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:07:57,Class A,219003826,56.403498,10.924822,Moored,,0.1,267.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:09:16,Class A,219003826,56.403498,10.924822,Moored,,0.1,267.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:10:57,Class A,219003826,56.403493,10.92482,Moored,,0.0,249.9,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:13:57,Class A,219003826,56.403492,10.924783,Moored,,0.0,242.6,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:15:16,Class A,219003826,56.403492,10.924783,Moored,,0.0,242.6,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:16:58,Class A,219003826,56.40348,10.92485,Moored,,0.0,254.7,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:19:57,Class A,219003826,56.403485,10.924808,Moored,,0.0,282.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:21:16,Class A,219003826,56.403485,10.924808,Moored,,0.0,282.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:22:57,Class A,219003826,56.403502,10.924825,Moored,,0.0,281.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:22:57,Class A,219003826,56.403502,10.924825,Moored,,0.0,281.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:25:57,Class A,219003826,56.403465,10.924817,Moored,,0.0,280.0,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:27:16,Class A,219003826,56.403465,10.924817,Moored,,0.0,280.0,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:28:57,Class A,219003826,56.403482,10.924848,Moored,,0.0,277.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:31:57,Class A,219003826,56.403452,10.924817,Moored,,0.0,287.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:33:16,Class A,219003826,56.403452,10.924817,Moored,,0.0,287.4,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:34:57,Class A,219003826,56.403465,10.92483,Moored,,0.0,311.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:37:57,Class A,219003826,56.403455,10.924865,Moored,,0.0,333.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:39:17,Class A,219003826,56.403455,10.924865,Moored,,0.0,333.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:40:58,Class A,219003826,56.403515,10.924822,Moored,,0.1,308.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:43:57,Class A,219003826,56.40358,10.924815,Moored,,0.0,301.6,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:45:16,Class A,219003826,56.40358,10.924815,Moored,,0.0,301.6,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:46:57,Class A,219003826,56.403473,10.924855,Moored,,0.0,271.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:49:57,Class A,219003826,56.403517,10.924835,Moored,,0.0,230.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:51:16,Class A,219003826,56.403517,10.924835,Moored,,0.0,230.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:52:58,Class A,219003826,56.403533,10.924863,Moored,,0.0,215.8,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:55:57,Class A,219003826,56.403538,10.92484,Moored,,0.0,200.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:57:16,Class A,219003826,56.403538,10.92484,Moored,,0.0,200.2,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:58:57,Class A,219003826,56.403528,10.924877,Moored,,0.0,187.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 02:58:57,Class A,219003826,56.403528,10.924877,Moored,,0.0,187.5,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:01:57,Class A,219003826,56.403548,10.92488,Moored,,0.0,176.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:03:16,Class A,219003826,56.403548,10.92488,Moored,,0.0,176.1,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:04:57,Class A,219003826,56.40354,10.924877,Moored,,0.0,158.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:07:57,Class A,219003826,56.403558,10.924887,Moored,,0.0,153.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:09:16,Class A,219003826,56.403558,10.924887,Moored,,0.0,153.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
2024-11-26 03:10:57,Class A,219003826,56.403507,10.924853,Moored,,0.0,135.3,,Unknown,OU 8853,STYRBJOERN,Pilot,,4.0,15.0,GPS,2.0,GRENAA,30/09/2025 05:59:00,AIS,10.0,5.0,2.0,2.0
